Log for:D:/Marats training/skill/git/test/
# timestamp | duration | file | instruction | dir | modtime | etag | size | fileId | status | errorString | http result code | other size | other modtime | X-Request-ID
#=#=#=# Syncrun started 2023-07-19T03:01:45Z
#=#=#=#=# Propagation starts 2023-07-19T03:01:45Z (last step: 604 msec , total: 604 msec) 
2023-07-19T03:01:45Z | README.md | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1685942869 | fcb942e4998dffaf61e8dc2a13d4a954 | 6298 | 00468592ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 956f366b-c648-4349-bee6-7dc9ce59bbbd | 
2023-07-19T03:02:23Z | 1.python/practic 13 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468731ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | c6c6f66c-610d-4c8a-a854-3b118931b28e | 
2023-07-19T03:02:26Z | 1.python/practic 6/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 7e2d013a362a14f2c373cfff3cefbd3d | 141 | 00468746ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 299f6724-e08a-46fa-840a-cce4f48cf4a4 | 
2023-07-19T03:02:27Z | 1.python/practic 6/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 0ca296f07d95467f0435c2c0b3de12f3 | 645 | 00468747ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f2983993-f6f4-42db-bd0f-9a5aa197d9ba | 
2023-07-19T03:02:27Z | 1.python/practic 6/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 4847eaa64dac29df2c725703bc02ad87 | 458 | 00468749ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 286f8abd-e9ae-4ee6-b7e8-0809e1ff1e9e | 
2023-07-19T03:02:28Z | 1.python/practic 6/task_8.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 75e659307cf9b9e6c017caddae216f58 | 823 | 00468751ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7032e771-746a-4226-85b4-db1d18de036a | 
2023-07-19T03:02:28Z | 1.python/practic 7/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 2cf06cdff65cae44403de16fe22cb4e5 | 296 | 00468752ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 03ed1647-cab8-49a0-8213-a41d05362e5c | 
2023-07-19T03:02:28Z | 1.python/practic 6/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 53de68606c050479623a0e4d23a4beaf | 647 | 00468750ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 979627c8-56b9-488c-968c-2c68b5d22275 | 
2023-07-19T03:02:28Z | 1.python/practic 6/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 7f5e7ba2a588591a7da41f61c60ec95e | 751 | 00468748ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d02752fa-0595-4154-adcd-a7b016c82251 | 
2023-07-19T03:02:23Z | 1.python/practic 6 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468734ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | afea7a9d-4683-4c28-88d3-645d2a845885 | 
2023-07-19T03:02:29Z | 1.python/practic 7/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 620f2caa28d481b21a7ed70b6b6de7fc | 1221 | 00468755ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e71da9ed-e1c5-4406-ae37-adcff0ae581d | 
2023-07-19T03:02:28Z | 1.python/practic 7/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 02d8866e0eb799764fbffb858bfebc78 | 261 | 00468753ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7d6f4c33-7c54-4695-961a-7a108847a7a5 | 
2023-07-19T03:02:29Z | 1.python/practic 7/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | cc5ea353edc38b89359f31aaa75910af | 145 | 00468754ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 700ce9ec-0e2c-4ee3-8536-630c52a47c71 | 
2023-07-19T03:02:30Z | 1.python/practic 7/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | e46b42fc9f13fceb11968a3ee9add360 | 252 | 00468756ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 99e6d5bf-3655-4178-b2ea-6c3101b0ae87 | 
2023-07-19T03:02:30Z | 1.python/practic 7/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 87bf1d58f96c4b012ba8de79c5db3702 | 94 | 00468757ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7736f849-7c18-4ae5-b901-2521967ff247 | 
2023-07-19T03:02:30Z | 1.python/practic 7/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 6483c5c9ce19b8652755db3e6f3a12a5 | 512 | 00468758ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 70302eb9-9146-4ec1-bd94-c347985998b9 | 
2023-07-19T03:02:23Z | 1.python/practic 7 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468733ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d50a9df0-331b-4929-a663-9adef09d3a40 | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | e6d61e3deef482d162e15a7d441e358e | 350 | 00468759ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 60a27439-a078-4798-9556-0a0656f16812 | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | daeb6a1c7825bc94a75f6bd7472537e8 | 766 | 00468761ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 38589c05-ab8f-4956-b594-ca9b49ccc6c1 | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 08fad137d38cfa2c137ab84656448039 | 473 | 00468762ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f16ee77e-f3be-4692-8de5-576fbb3ac24a | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | a36ff30080a38c991826783a5702a413 | 346 | 00468760ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | fa89ab02-f8dd-4374-a3a9-bbc9cd3d7b11 | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b7a25c920e695cbd0651a85fb9d05e09 | 549 | 00468763ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | c248c6dd-f53c-476c-a4e7-fe57aa0b68b9 | 
2023-07-19T03:02:32Z | 1.python/practic 8/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 473dd5d428e65c356f48a6b3d46f8d3f | 151 | 00468764ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1a85fb9a-5d35-4a80-ad46-6f5fec20d5d2 | 
2023-07-19T03:02:32Z | 1.python/practic 9/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | c9ecfc4fc4e22f077c4494ed0c9acae9 | 216 | 00468766ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 110b27eb-b65d-4dee-8d1f-0e4fec20e68b | 
2023-07-19T03:02:33Z | 1.python/practic 9/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | a9a5744f7d1269dd62f72bdca5fed315 | 498 | 00468768ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 25209cee-34e6-472f-b576-390a1f1b641c | 
2023-07-19T03:02:32Z | 1.python/practic 8/task_8.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 7117c66c84aecd162f8a0959894a4b29 | 545 | 00468765ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | b6242c31-473f-434a-a715-65fd8759e2a6 | 
2023-07-19T03:02:33Z | 1.python/practic 9/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | d3888c79e1e94031620d4b0b3b62809f | 184 | 00468769ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | ee7b21bf-6c35-4cee-b109-9cfbda7e2392 | 
2023-07-19T03:02:31Z | 1.python/practic 8/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b926d5325d41530849b47b108ab6be36 | 495 | 00468767ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 84596940-8208-4d14-b3f5-56329fa2eed3 | 
2023-07-19T03:02:24Z | 1.python/practic 8 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468735ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 4d044683-ffac-4192-a460-2a390ec788e4 | 
2023-07-19T03:02:33Z | 1.python/practic 9/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 2c98f9380a3d95a6b5dd6d5379550e20 | 1416 | 00468770ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f9a23899-fa88-4757-b882-58a295327e20 | 
2023-07-19T03:02:33Z | 1.python/practic 9/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 16031b9193d7c62219b84de916def37c | 956 | 00468771ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 56c8879e-ec39-485d-ae45-9a502a8dddf2 | 
2023-07-19T03:02:34Z | 1.python/practic 9/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 7a5c68ccc5a0a547ef17593111da5f7a | 921 | 00468773ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d9ae102c-24cf-4e36-92ef-40362e1c989f | 
2023-07-19T03:02:34Z | 1.python/practic 9/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 554f380328da422c79735a81c92ca3be | 414 | 00468772ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | dca54ec2-a6a5-4e6c-a4ef-e7d566b9d225 | 
2023-07-19T03:02:24Z | 1.python/practic 9 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468736ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 60cd82a8-db3b-49d3-98b8-26e29efcf403 | 
2023-07-19T03:02:34Z | 1.python/elif.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 40690560dd58eb149dccfc7433c3c056 | 196 | 00468774ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cb01da5c-1f30-445b-9811-05a0c2884604 | 
2023-07-19T03:02:35Z | 1.python/profit.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | cdbeba530c98d3fc5e99cedd118fa6ad | 571 | 00468775ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e444097f-27a9-4ccf-b037-4ee130167f2d | 
2023-07-19T03:02:35Z | 1.python/test.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 2f06a27d705be3311b103ca67744d731 | 263 | 00468777ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 9b4727eb-455c-4793-976a-8110dead61f3 | 
2023-07-19T03:02:34Z | 1.python/myfile.txt | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 4fde4837f121b91a748d38b521e7e6d7 | 0 | 00468776ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 533c8b52-a8a9-4cf1-b155-942530fc91b6 | 
2023-07-19T03:01:45Z | 1.python | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468590ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 987e6199-ac97-4422-a02d-c02060a70f6f | 
2023-07-19T03:02:37Z | 2.Linux/14_practic/14.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689304794 | 4b25904b65c2fd6eba1a1c44b32a42a4 | 22441 | 00468784ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 8c8897d9-f571-4a30-8ec7-a1c39f2f052e | 
2023-07-19T03:02:37Z | 2.Linux/10_practic/10.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688963376 | cfc241776c3eeebba1f1b95866daf0f2 | 48717 | 00468786ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 89ae8fa1-5c5a-47fa-8eda-3fc86ce752aa | 
2023-07-19T03:02:37Z | 2.Linux/11_practic/11.1.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689064774 | b85bbac79ea859a475d58915774c9abe | 20172 | 00468785ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 53fdfdbf-82f6-4f27-b345-803d08c1314a | 
2023-07-19T03:02:38Z | 2.Linux/10_practic/10.2.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688964147 | 93cb892a7531d75b18f78d4e29e4f3e4 | 3622 | 00468787ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e9151f4b-4bd5-44e3-be2a-0bd4b74e5109 | 
2023-07-19T03:02:38Z | 2.Linux/10_practic/10.2.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688964217 | 118daed07c6bb8af02516088f5ddfa91 | 9240 | 00468788ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e4bd0f89-7b85-48f9-8783-55b2445308bd | 
2023-07-19T03:02:38Z | 2.Linux/10_practic/10.3.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688964603 | f44c27b6c38f497f49afd70754193e21 | 4280 | 00468790ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1d631637-75bf-4e18-b6d6-418a95dd7d7c | 
2023-07-19T03:02:39Z | 2.Linux/10_practic/10.3.3.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688964671 | 9427f334aadefa981e391a4f26b6b94e | 4082 | 00468789ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7a143716-05fb-4609-a2f9-11b2485b3a86 | 
2023-07-19T03:02:39Z | 2.Linux/10_practic/10.3.2.txt | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688965753 | 8594203d0287c4bc4eb6eb67c5fe9ed7 | 323 | 00468791ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | c4f63685-4c38-4f74-bfab-bb0be1e37d23 | 
2023-07-19T03:02:35Z | 2.Linux/10_practic | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1688965268 |  | 0 | 00468779ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | bb363c41-bca9-4988-a68f-812cb2230db6 | 
2023-07-19T03:02:39Z | 2.Linux/11_practic/11.1.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689064970 | b03956fafcbd5848e6a3a29e9c268d4a | 41051 | 00468792ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f325d556-8cc7-4c9d-ab69-e9e48169058b | 
2023-07-19T03:02:39Z | 2.Linux/11_practic/clear-trash.timer | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689064687 | ac4b4633eb534de68df4d34a459ce083 | 156 | 00468793ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 31704590-9841-46a0-93ea-29761e6505aa | 
2023-07-19T03:02:39Z | 2.Linux/11_practic/clear-trash.service | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689064687 | 2ab0010d5443dbc594f028d03b1944ef | 217 | 00468795ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 92d07cb1-a94f-493d-9b97-c3c339f7e380 | 
2023-07-19T03:02:40Z | 2.Linux/12_practic/12.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689134762 | d6d844ff0a76ddda62999de6a2742752 | 39057 | 00468796ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | eccad47f-3355-4108-b628-83d64e41469b | 
2023-07-19T03:02:40Z | 2.Linux/11_practic/copysym.sh | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689072794 | b1dd1ea4b21a6b0eb996feee33b8810a | 534 | 00468794ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e9c19470-aebf-4607-87b1-cda555f1f6e1 | 
2023-07-19T03:02:40Z | 2.Linux/11_practic/delete.sh | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689072794 | c981a221e1f9a891a19a9fbc59b08a3f | 779 | 00468797ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 56618fd7-6985-4feb-adde-f0216030d8d5 | 
2023-07-19T03:02:36Z | 2.Linux/11_practic | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689072794 |  | 4096 | 00468778ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | bd72863e-ba4d-4b03-b045-2765d27065f6 | 
2023-07-19T03:02:40Z | 2.Linux/12_practic/12.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689135173 | 79423290e7661256cae97ae4c2b8e712 | 12234 | 00468798ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 497000c0-86e9-4b8f-8ee8-730abbbdad2e | 
2023-07-19T03:02:41Z | 2.Linux/12_practic/12.3.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689136107 | 4e6153f8564c1cb0cc6035ae3ef01c27 | 23603 | 00468799ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1a12ff76-0517-4621-ae2d-b1e9b7328813 | 
2023-07-19T03:02:41Z | 2.Linux/12_practic/12.4.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689137781 | 2930f40be9e0899f0a2d6c74ee104d8b | 23151 | 00468800ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d2183568-a9e6-4964-8e57-b9e3716e0b4c | 
2023-07-19T03:02:42Z | 2.Linux/13_practic/13.2.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689239264 | 490d796b0f5e356662c142d2bc672e35 | 20720 | 00468803ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f8724720-561c-4236-95b1-0b82429532a6 | 
2023-07-19T03:02:42Z | 2.Linux/13_practic/13.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689239036 | 17301130d3cca9dfb500d253925e9272 | 12699 | 00468801ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 42cb36d8-9d7c-4479-83b1-01f277f113a4 | 
2023-07-19T03:02:42Z | 2.Linux/13_practic/13.2.3.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689239424 | e8f15169b6683e7a00f8079dd3893f85 | 5244 | 00468804ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 9db0bcfa-87ce-43f6-888a-b4fc93eaec89 | 
2023-07-19T03:02:41Z | 2.Linux/12_practic/12.3.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689136165 | 767775ddf251249739203c6441340725 | 13664 | 00468805ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 180047be-f3dd-4f3a-9757-303282d6e4d1 | 
2023-07-19T03:02:36Z | 2.Linux/12_practic | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689137781 |  | 0 | 00468781ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 9000f086-7856-4b81-80e5-4be31a163399 | 
2023-07-19T03:02:42Z | 2.Linux/13_practic/13.2.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689239135 | 56cb2dba7e78be0fef8491ae68dec91a | 43011 | 00468802ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a84348a6-5e09-4fb7-8caa-7ca886f530be | 
2023-07-19T03:02:36Z | 2.Linux/13_practic | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689239424 |  | 0 | 00468783ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 77236cdf-3b3f-4b2e-a8b5-434b6b9f14cc | 
2023-07-19T03:02:42Z | 2.Linux/14_practic/14.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689304876 | b7e35ac0f29819ad9e8005bb52ab5299 | 12756 | 00468806ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1c1041d5-bdf1-4922-b798-959a745ad4f7 | 
2023-07-19T03:02:44Z | 2.Linux/14_practic/14.4.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689328516 | e35be36ad79057bfff4f4b238ca0ce38 | 37422 | 00468808ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | efd1eb16-72f6-4738-8a4c-40d58122472b | 
2023-07-19T03:02:44Z | 2.Linux/15_practic/15.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689566701 | 2885164399907463a234f5c1a0b5998b | 6481 | 00468809ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3ed142ff-66d8-40d2-bc6d-964fd74c56e1 | 
2023-07-19T03:02:44Z | 2.Linux/15_practic/15.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689566145 | 3f4f01385a60d8f13805294a082f8b67 | 47577 | 00468810ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cbb44ebc-7a0d-4721-aeb3-f50e47a40547 | 
2023-07-19T03:02:44Z | 2.Linux/15_practic/15.3.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689569375 | 7d72601e29fc9affb8bf485c0d5bd022 | 5905 | 00468811ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7e0bdd70-5b69-4ce6-899b-6aceb17c062d | 
2023-07-19T03:02:44Z | 2.Linux/15_practic/15.3.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689569407 | c60516ef03817d6a02bcfbd5e68a67d1 | 9661 | 00468812ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 4f33376f-1099-481a-9993-e4576a8cb51e | 
2023-07-19T03:02:43Z | 2.Linux/14_practic/14.3.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689328629 | 21be4cdc7b2018f64bfe5a4b1c034161 | 138850 | 00468807ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 27479aaf-ac73-48a5-b90e-3c257d8474de | 
2023-07-19T03:02:36Z | 2.Linux/14_practic | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689328629 |  | 0 | 00468780ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 52c155ea-c621-4f8f-bcce-6d76b9a15901 | 
2023-07-19T03:02:45Z | 2.Linux/15_practic/15.4.2.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689571558 | c39aaf766217e21a84c6444a027849cb | 5348 | 00468814ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3bc2d9a1-a16e-4db5-b0ab-84f951c7eb20 | 
2023-07-19T03:02:45Z | 2.Linux/15_practic/15.3.3.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689569435 | 91af3b3afb5724f8d8c772b03b93cbe9 | 7879 | 00468815ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | c117eab7-67d7-4402-952d-0e62d1a78e85 | 
2023-07-19T03:02:45Z | 2.Linux/15_practic/15.4.1.png | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1689570583 | f5aabb223ee3ae41f23f76cd3450af41 | 24014 | 00468813ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7d1bd13d-de75-4ec9-b944-ce6fff0d4b3f | 
